date,dow,hour,trips,avg_total,avg_distance
2023-02-06,0,20,656,29.865624999999998,4.143414634146342
2023-02-06,0,21,712,28.998342696629212,4.039143258426966
2023-02-06,0,22,522,30.94662835249042,4.36823754789272
2023-02-06,0,23,335,33.749970149253734,5.143253731343283
2023-02-07,1,0,136,39.11691176470588,6.566323529411765
2023-02-07,1,1,56,34.06357142857143,5.5024999999999995
2023-02-07,1,2,36,35.003055555555555,5.696944444444444
2023-02-07,1,3,27,26.817777777777778,3.3840740740740745
2023-02-07,1,4,20,60.370000000000005,11.084
2023-02-07,1,5,36,48.73833333333333,8.39
2023-02-07,1,6,98,37.41336734693877,6.158775510204081
2023-02-07,1,7,305,27.240557377049182,3.5441639344262295
2023-02-07,1,8,438,28.04381278538813,3.469771689497717
2023-02-07,1,9,453,29.18997792494481,3.625298013245033
2023-02-07,1,10,490,28.201040816326532,3.3569591836734696
2023-02-07,1,11,516,27.166627906976743,3.0575968992248064
2023-02-07,1,12,612,28.821928104575164,3.727598039215686
2023-02-07,1,13,706,28.866203966005667,3.7080594900849855
2023-02-07,1,14,791,32.59817951959545,4.527888748419722
2023-02-07,1,15,863,30.571425260718424,4.155816917728853
2023-02-07,1,16,820,32.2454756097561,3.830841463414634
2023-02-07,1,17,885,30.7794802259887,3.5627570621468925
2023-02-07,1,18,875,28.322960000000002,3.0805599999999997
2023-02-07,1,19,790,28.705582278481014,3.34346835443038
2023-02-07,1,20,834,25.739844124700237,3.1946882494004796
2023-02-07,1,21,963,25.847902388369675,3.1162305295950152
2023-02-07,1,22,679,27.65223858615611,3.7271870397643596
2023-02-07,1,23,435,26.910919540229884,3.701287356321839
2023-02-08,2,0,187,33.81561497326203,5.322834224598931
2023-02-08,2,1,70,27.149428571428572,3.8560000000000003
2023-02-08,2,2,44,23.85068181818182,3.0568181818181817
2023-02-08,2,3,17,31.06294117647059,4.947058823529411
2023-02-08,2,4,30,41.07166666666667,6.571
2023-02-08,2,5,45,37.956,6.208444444444444
2023-02-08,2,6,111,42.35243243243243,7.2909009009009
2023-02-08,2,7,297,29.28488215488216,4.085723905723905
2023-02-08,2,8,431,27.934106728538286,3.478445475638051
2023-02-08,2,9,397,29.818136020151133,3.6614861460957178
2023-02-08,2,10,500,28.548599999999997,3.44688
2023-02-08,2,11,573,29.475671902268765,3.6591273996509597
2023-02-08,2,12,667,29.62461769115442,3.664512743628186
2023-02-08,2,13,656,31.383658536585365,4.160121951219512
2023-02-08,2,14,760,32.3156447368421,4.298263157894737
2023-02-08,2,15,821,29.31249695493301,3.738246041412911
2023-02-08,2,16,885,33.17871186440678,4.0089830508474575
2023-02-08,2,17,886,29.77380361173815,3.27920993227991
2023-02-08,2,18,991,27.181160443995964,2.837204843592331
2023-02-08,2,19,948,27.51561181434599,3.0259915611814345
2023-02-08,2,20,888,28.286396396396395,3.69134009009009
2023-02-08,2,21,1017,26.611671583087514,3.4398426745329402
2023-02-08,2,22,905,26.447734806629835,3.319314917127072
2023-02-08,2,23,550,29.011254545454545,3.9503818181818184
2023-02-09,3,0,252,28.216309523809525,3.9876190476190474
2023-02-09,3,1,115,24.122086956521738,2.905913043478261
2023-02-09,3,2,51,25.09294117647059,3.2898039215686277
2023-02-09,3,3,50,34.2874,5.615
2023-02-09,3,4,28,42.59928571428571,6.734285714285714
2023-02-09,3,5,64,47.867343749999996,8.37625
2023-02-09,3,6,129,41.98217054263566,6.956821705426356
2023-02-09,3,7,325,33.01215384615385,4.772461538461538
2023-02-09,3,8,404,28.453490099009898,3.5572772277227727
2023-02-09,3,9,479,29.759478079331938,3.708016701461378
2023-02-09,3,10,513,29.64520467836257,3.6948927875243665
2023-02-09,3,11,602,31.991029900332222,4.143205980066445
2023-02-09,3,12,643,31.900077760497666,4.143794712286159
2023-02-09,3,13,727,33.621540577716644,4.454085281980743
2023-02-09,3,14,850,34.08016470588235,4.686964705882353
2023-02-09,3,15,906,31.668631346578366,4.125916114790287
2023-02-09,3,16,826,34.50318401937046,4.070326876513318
2023-02-09,3,17,982,33.929164969450106,4.049134419551935
2023-02-09,3,18,1052,29.763821292775667,2.9894201520912547
2023-02-09,3,19,1006,29.290924453280315,3.3141153081510932
2023-02-09,3,20,913,27.283526834611173,3.3602081051478643
2023-02-09,3,21,1077,27.950362116991645,3.5824883936861656
2023-02-09,3,22,1038,27.42863198458574,3.523342967244701
2023-02-09,3,23,759,28.275533596837946,3.7043083003952573
2023-02-10,4,0,413,25.906658595641648,3.4171186440677968
2023-02-10,4,1,238,25.654159663865546,3.4360924369747896
2023-02-10,4,2,143,24.722027972027973,3.21027972027972
2023-02-10,4,3,80,28.479750000000003,4.0335
2023-02-10,4,4,56,36.096250000000005,5.231607142857143
2023-02-10,4,5,53,55.61735849056603,9.875094339622642
2023-02-10,4,6,109,50.2945871559633,8.471926605504587
2023-02-10,4,7,281,31.58334519572954,4.478220640569394
2023-02-10,4,8,364,32.9857967032967,4.576181318681319
2023-02-10,4,9,439,32.740774487471526,4.399020501138953
2023-02-10,4,10,524,33.24507633587786,4.390553435114504
2023-02-10,4,11,585,30.19694017094017,3.808769230769231
2023-02-10,4,12,720,31.435444444444446,4.227902777777778
2023-02-10,4,13,772,32.31628238341969,4.455453367875648
2023-02-10,4,14,903,33.5031007751938,4.612857142857143
2023-02-10,4,15,873,30.917674684994275,3.965131729667812
2023-02-10,4,16,948,33.64644514767932,3.872310126582278
2023-02-10,4,17,1138,30.54262741652021,3.436493848857645
2023-02-10,4,18,1220,27.428975409836063,2.880172131147541
2023-02-10,4,19,1342,28.291557377049177,3.0931222056631893
2023-02-10,4,20,1225,26.552383673469386,3.0936
2023-02-10,4,21,1365,26.701787545787546,3.197245421245421
2023-02-10,4,22,1505,26.21963455149502,2.9973355481727575
2023-02-10,4,23,1327,26.392871137905047,3.071544837980407
2023-02-11,5,0,1036,25.892480694980694,3.0821525096525098
2023-02-11,5,1,745,22.557208053691273,2.5400939597315437
2023-02-11,5,2,598,23.13153846153846,2.815969899665552
2023-02-11,5,3,381,25.79511811023622,3.213254593175853
2023-02-11,5,4,139,32.96834532374101,4.7086330935251794
2023-02-11,5,5,61,39.33327868852459,6.569180327868852
2023-02-11,5,6,52,50.409423076923076,8.583076923076923
2023-02-11,5,7,111,46.15792792792793,7.92963963963964
2023-02-11,5,8,237,31.49379746835443,4.800379746835444
2023-02-11,5,9,454,25.763810572687227,3.449295154185022
2023-02-11,5,10,669,22.937443946188342,2.7576831091180867
2023-02-11,5,11,851,23.84635722679201,2.82048178613396
2023-02-11,5,12,939,26.824302449414272,3.372055378061768
2023-02-11,5,13,1072,27.03867537313433,3.3190018656716416
2023-02-11,5,14,1152,29.488776041666668,3.848498263888889
2023-02-11,5,15,1171,27.562894961571306,3.3740990606319388
2023-02-11,5,16,1290,27.028496124031008,3.276813953488372
2023-02-11,5,17,1356,28.654262536873155,3.62452802359882
2023-02-11,5,18,1533,26.119302022178733,3.0048336594911937
2023-02-11,5,19,1619,26.291927115503395,3.024366893143916
2023-02-11,5,20,1300,26.89347692307692,3.0360307692307695
2023-02-11,5,21,1306,26.73885911179173,3.1205513016845328
2023-02-11,5,22,1523,27.277537754432043,3.1337229152987525
2023-02-11,5,23,1270,27.154905511811027,3.257338582677165
2023-02-12,6,0,1089,25.568448117539027,3.0461248852157943
2023-02-12,6,1,856,23.632044392523362,2.779170560747663
2023-02-12,6,2,589,23.285772495755516,2.765127334465195
2023-02-12,6,3,369,24.05539295392954,2.994010840108401
2023-02-12,6,4,199,30.535929648241204,4.460150753768844
2023-02-12,6,5,58,56.03551724137931,9.291379310344826
2023-02-12,6,6,77,50.873636363636365,8.87103896103896
2023-02-12,6,7,124,42.43282258064516,7.074354838709677
2023-02-12,6,8,236,30.35686440677966,4.641271186440678
2023-02-12,6,9,359,28.177493036211697,4.157409470752089
2023-02-12,6,10,603,27.572371475953563,3.799519071310116
2023-02-12,6,11,720,27.44470833333333,3.768361111111111
2023-02-12,6,12,812,29.11902709359606,3.961293103448276
2023-02-12,6,13,908,30.933821585903083,4.36681718061674
2023-02-12,6,14,1025,31.645921951219513,4.454965853658536
2023-02-12,6,15,950,32.52864210526316,4.797168421052632
2023-02-12,6,16,968,32.86578512396694,4.7333884297520665
2023-02-12,6,17,1154,29.60831889081456,4.1546013864818025
2023-02-12,6,18,1040,27.55857692307692,3.823942307692308
2023-02-12,6,19,647,31.88346213292117,4.8963987635239565
2023-02-12,6,20,575,31.547826086956523,4.5653565217391305
2023-02-12,6,21,666,31.54274774774775,4.577702702702703
2023-02-12,6,22,1090,28.113174311926606,3.8944587155963304
2023-02-12,6,23,424,29.39955188679245,4.233584905660377
2023-03-01,2,0,184,34.58586956521739,5.458532608695652
2023-03-01,2,1,87,38.45724137931034,6.3227586206896556
2023-03-01,2,2,30,28.384333333333334,3.9836666666666667
2023-03-01,2,3,30,40.97933333333333,6.638999999999999
2023-03-01,2,4,34,54.608823529411765,9.074411764705884
2023-03-01,2,5,50,48.4346,8.2952
2023-03-01,2,6,120,43.9205,7.871666666666667
2023-03-01,2,7,348,29.5283908045977,4.135373563218391
2023-03-01,2,8,442,28.293552036199095,3.700927601809955
2023-03-01,2,9,441,32.79462585034014,4.304013605442177
2023-03-01,2,10,510,29.47878431372549,3.683333333333333
2023-03-01,2,11,568,32.24823943661972,4.2603697183098586
2023-03-01,2,12,765,30.901908496732027,4.018300653594771
2023-03-01,2,13,745,33.928416107382546,4.648577181208053
2023-03-01,2,14,812,32.97426108374384,4.398263546798029
2023-03-01,2,15,888,32.40744369369369,4.19963963963964
2023-03-01,2,16,887,34.19124013528749,4.042908680947012
2023-03-01,2,17,979,31.142594484167518,3.516976506639428
2023-03-01,2,18,974,29.99406570841889,3.3591375770020537
2023-03-01,2,19,925,30.936832432432432,3.8243135135135136
2023-03-01,2,20,928,26.443846982758622,3.365549568965517
2023-03-01,2,21,957,26.192413793103448,3.263667711598746
2023-03-01,2,22,861,30.001881533101045,4.1033101045296165
2023-03-01,2,23,523,31.813709369024856,4.599579349904397
2023-03-02,3,0,246,29.399878048780486,4.531829268292682
2023-03-02,3,1,114,36.31991228070176,4.969385964912281
2023-03-02,3,2,70,31.251857142857144,3.5148571428571427
2023-03-02,3,3,39,35.96025641025641,5.694102564102564
2023-03-02,3,4,36,38.72805555555556,6.155555555555555
2023-03-02,3,5,52,46.77134615384615,8.454807692307693
2023-03-02,3,6,119,35.67915966386554,5.855378151260504
2023-03-02,3,7,336,31.23392857142857,4.587797619047619
2023-03-02,3,8,444,28.763941441441442,3.74509009009009
2023-03-02,3,9,466,31.369163090128758,3.920858369098712
2023-03-02,3,10,515,30.077184466019418,3.6732815533980583
2023-03-02,3,11,662,29.512522658610273,3.5606042296072506
2023-03-02,3,12,781,32.10638924455826,4.212279129321383
2023-03-02,3,13,794,33.57749370277078,4.50992443324937
2023-03-02,3,14,867,35.257831603229526,4.706955017301038
2023-03-02,3,15,936,31.426912393162393,3.9784508547008546
2023-03-02,3,16,892,36.30858744394619,4.479316143497758
2023-03-02,3,17,1059,31.979008498583568,3.604145420207743
2023-03-02,3,18,1059,30.594551463644947,3.422766761095373
2023-03-02,3,19,947,30.03826821541711,3.5486694825765577
2023-03-02,3,20,910,28.571285714285715,3.6808351648351647
2023-03-02,3,21,1133,26.71057369814651,3.2601235657546335
2023-03-02,3,22,1052,27.889847908745246,3.644382129277566
2023-03-02,3,23,823,30.4307290400972,4.320814094775213
2023-03-03,4,0,440,27.908454545454543,3.8990681818181816
2023-03-03,4,1,241,27.16307053941909,3.7673029045643154
2023-03-03,4,2,112,25.044017857142855,3.3319642857142857
2023-03-03,4,3,72,28.469305555555554,4.361805555555556
2023-03-03,4,4,57,38.25192982456141,6.477017543859649
2023-03-03,4,5,43,50.1053488372093,8.921627906976743
2023-03-03,4,6,115,48.6264347826087,8.528695652173912
2023-03-03,4,7,269,32.899182156133826,4.728438661710038
2023-03-03,4,8,429,28.604801864801864,3.757202797202797
2023-03-03,4,9,480,34.06047916666667,4.778791666666667
2023-03-03,4,10,550,32.03723636363636,4.3660000000000005
2023-03-03,4,11,589,30.579151103565362,3.918641765704584
2023-03-03,4,12,738,32.621097560975606,4.412140921409214
2023-03-03,4,13,813,33.1830504305043,4.668966789667897
2023-03-03,4,14,955,32.597267015706805,4.248293193717277
2023-03-03,4,15,1029,32.26186588921283,4.360359572400389
2023-03-03,4,16,988,33.35613360323887,3.9228340080971664
2023-03-03,4,17,1111,30.29004500450045,3.364842484248425
2023-03-03,4,18,1235,29.417846153846156,3.305182186234818
2023-03-03,4,19,1334,27.363793103448277,2.9016941529235383
2023-03-03,4,20,1194,24.818450586264657,2.743743718592965
2023-03-03,4,21,1330,24.130984962406014,2.736421052631579
2023-03-03,4,22,1280,25.227375000000002,2.9316328125
2023-03-03,4,23,1101,25.192252497729335,2.9835513169845593
2023-03-04,5,0,800,25.431525,3.0475375000000002
2023-03-04,5,1,566,24.31035335689046,2.8257243816254416
2023-03-04,5,2,333,24.243273273273275,2.9655255255255253
2023-03-04,5,3,211,26.00654028436019,3.3785308056872037
2023-03-04,5,4,98,34.07795918367347,5.015714285714286
2023-03-04,5,5,36,46.72027777777778,8.134722222222223
2023-03-04,5,6,93,52.56935483870968,9.730645161290322
2023-03-04,5,7,125,47.5908,8.30976
2023-03-04,5,8,259,29.32057915057915,4.219459459459459
2023-03-04,5,9,477,28.674591194968556,4.151802935010482
2023-03-04,5,10,629,24.956327503974563,3.19516693163752
2023-03-04,5,11,841,27.141117717003567,3.588525564803805
2023-03-04,5,12,956,26.510617154811715,3.342792887029289
2023-03-04,5,13,1106,28.83787522603978,3.844692585895117
2023-03-04,5,14,1119,28.789374441465597,3.8170151921358353
2023-03-04,5,15,1122,28.03180035650624,3.6760962566844917
2023-03-04,5,16,1228,27.403395765472315,3.4077280130293155
2023-03-04,5,17,1243,27.206572807723248,3.3931134352373293
2023-03-04,5,18,1459,26.124256339958876,3.1438039753255658
2023-03-04,5,19,1414,24.887751060820367,2.862864214992928
2023-03-04,5,20,1243,25.8033708769107,2.971979082864039
2023-03-04,5,21,1358,25.711723122238585,2.9807511045655377
2023-03-04,5,22,1422,26.540541490857947,3.1785161744022505
2023-03-04,5,23,1403,26.15419101924448,3.0017320028510337
2023-03-05,6,0,1038,25.39859344894027,3.02364161849711
2023-03-05,6,1,867,24.299388696655132,2.949134948096886
2023-03-05,6,2,577,23.741455805892546,2.9045580589254767
2023-03-05,6,3,368,24.89307065217391,3.2127445652173914
2023-03-05,6,4,166,27.7044578313253,3.872289156626506
2023-03-05,6,5,63,53.65190476190477,8.968095238095238
2023-03-05,6,6,95,53.30326315789473,9.525052631578948
2023-03-05,6,7,162,44.01925925925926,7.447839506172839
2023-03-05,6,8,236,36.127415254237285,5.776186440677966
2023-03-05,6,9,436,30.113004587155963,4.399288990825688
2023-03-05,6,10,629,26.208712241653416,3.5700953895071543
2023-03-05,6,11,772,28.40624352331606,3.988536269430052
2023-03-05,6,12,1007,29.25890764647468,4.009781529294935
2023-03-05,6,13,1134,31.549021164021163,4.406895943562611
2023-03-05,6,14,1179,31.546471586089908,4.268608990670059
2023-03-05,6,15,1102,30.24988203266788,4.039192377495462
2023-03-05,6,16,1067,31.236616682286787,4.198050609184629
2023-03-05,6,17,1060,29.813801886792454,3.9735094339622643
2023-03-05,6,18,1013,31.106831194471866,4.319052319842053
2023-03-05,6,19,816,30.336605392156862,4.226164215686275
2023-03-05,6,20,714,29.05689075630252,3.8846918767507006
2023-03-05,6,21,663,33.08180995475114,4.976636500754148
2023-03-05,6,22,479,34.344029227557414,5.24054279749478
2023-03-05,6,23,360,37.222833333333334,5.837472222222223
2023-03-06,0,0,162,40.17006172839506,6.673888888888889
2023-03-06,0,1,79,36.33772151898734,5.947848101265823
2023-03-06,0,2,39,27.46717948717949,3.9425641025641025
2023-03-06,0,3,33,36.232424242424244,5.858787878787879
2023-03-06,0,4,34,44.745294117647056,6.869999999999999
2023-03-06,0,5,55,62.586363636363636,11.389090909090909
2023-03-06,0,6,136,46.68639705882353,8.211691176470588
2023-03-06,0,7,322,31.866086956521738,4.618043478260869
2023-03-06,0,8,422,33.50447867298578,4.548388625592417
2023-03-06,0,9,437,30.740892448512586,3.9682379862700228
2023-03-06,0,10,585,30.96728205128205,4.209299145299146
2023-03-06,0,11,575,31.339878260869565,4.273843478260869
2023-03-06,0,12,705,31.686425531914892,4.17781560283688
2023-03-06,0,13,769,32.71638491547464,4.635084525357607
2023-03-06,0,14,823,33.89620899149453,4.7331834750911295
2023-03-06,0,15,927,32.213074433656956,4.294973031283711
2023-03-06,0,16,808,37.31085396039604,4.694975247524752
2023-03-06,0,17,848,31.850849056603774,3.8310966981132077
2023-03-06,0,18,864,29.558020833333334,3.507025462962963
2023-03-06,0,19,815,31.84725153374233,4.176233128834356
2023-03-06,0,20,731,28.992913816689466,3.9179890560875514
2023-03-06,0,21,734,29.16422343324251,4.052942779291553
2023-03-06,0,22,552,32.45644927536232,4.857807971014493
2023-03-06,0,23,294,35.05578231292517,5.363673469387756
2023-03-07,1,0,156,32.79711538461539,5.141474358974358
2023-03-07,1,1,75,35.03093333333334,5.8092
2023-03-07,1,2,37,30.7127027027027,5.0078378378378385
2023-03-07,1,3,15,30.173333333333336,4.206
2023-03-07,1,4,20,56.4865,10.3395
2023-03-07,1,5,58,59.7396551724138,11.507413793103447
2023-03-07,1,6,109,49.34697247706422,8.708715596330276
2023-03-07,1,7,313,30.091661341853037,4.046325878594249
2023-03-07,1,8,440,26.836931818181817,3.29025
2023-03-07,1,9,486,31.253827160493827,4.004917695473251
2023-03-07,1,10,584,29.205736301369864,3.692037671232877
2023-03-07,1,11,646,30.01295665634675,3.5555108359133127
2023-03-07,1,12,723,28.785587828492393,3.541313969571231
2023-03-07,1,13,739,30.08120433017591,3.78192151556157
2023-03-07,1,14,862,29.80366589327146,3.665174013921114
2023-03-07,1,15,892,29.730560538116592,3.7184417040358744
2023-03-07,1,16,944,34.071843220338984,4.0063771186440675
2023-03-07,1,17,1004,29.89276892430279,3.2340338645418325
2023-03-07,1,18,1160,28.264008620689655,3.0422327586206896
2023-03-07,1,19,941,27.03764080765143,2.9730818278427207
2023-03-07,1,20,909,25.792563256325632,3.179152915291529
2023-03-07,1,21,1015,26.266640394088668,3.2806995073891625
2023-03-07,1,22,841,27.19141498216409,3.638692033293698
2023-03-07,1,23,455,29.590043956043953,4.220967032967033
2023-03-08,2,0,178,33.4323595505618,5.218876404494382
2023-03-08,2,1,84,32.14357142857143,4.955714285714286
2023-03-08,2,2,41,28.524878048780486,4.038048780487805
2023-03-08,2,3,36,32.393055555555556,5.719166666666666
2023-03-08,2,4,23,49.60739130434783,9.097391304347827
2023-03-08,2,5,51,51.287254901960786,9.482745098039215
2023-03-08,2,6,137,46.02912408759124,7.877518248175183
2023-03-08,2,7,324,31.773518518518514,4.622006172839506
2023-03-08,2,8,470,27.012212765957447,3.4427446808510638
2023-03-08,2,9,445,30.317865168539328,3.87285393258427
2023-03-08,2,10,578,29.518840830449825,3.507318339100346
2023-03-08,2,11,698,30.959914040114615,3.7576647564469914
2023-03-08,2,12,756,31.69309523809524,3.895621693121693
2023-03-08,2,13,812,31.778731527093594,4.082783251231527
2023-03-08,2,14,889,33.63535433070866,4.321721034870642
2023-03-08,2,15,962,31.245852390852388,3.9494906444906444
2023-03-08,2,16,854,33.88748243559719,3.8794613583138173
2023-03-08,2,17,985,33.41082233502538,3.8310659898477155
2023-03-08,2,18,1053,30.812231718898385,3.4137891737891737
2023-03-08,2,19,959,29.691543274244,3.4764650677789364
2023-03-08,2,20,914,27.24592997811816,3.3927133479212253
2023-03-08,2,21,1123,26.529884238646485,3.3369634906500445
2023-03-08,2,22,978,27.59402862985685,3.6440286298568507
2023-03-08,2,23,544,29.80244485294118,4.1263419117647056
2023-03-09,3,0,266,30.343984962406015,4.589285714285714
2023-03-09,3,1,123,25.695121951219512,3.7673170731707315
2023-03-09,3,2,49,32.38367346938775,4.995510204081633
2023-03-09,3,3,48,25.660208333333333,3.9114583333333335
2023-03-09,3,4,40,67.683,11.62925
2023-03-09,3,5,53,55.445660377358486,9.487735849056603
2023-03-09,3,6,128,45.545625,7.82796875
2023-03-09,3,7,328,32.97091463414634,4.807713414634146
2023-03-09,3,8,442,31.36819004524887,4.203981900452489
2023-03-09,3,9,512,30.15013671875,3.767890625
2023-03-09,3,10,593,30.254822934232717,3.6886846543001686
2023-03-09,3,11,695,31.10176978417266,3.779294964028777
2023-03-09,3,12,783,30.40058748403576,3.6369731800766285
2023-03-09,3,13,856,34.08718457943925,4.523376168224299
2023-03-09,3,14,880,34.241170454545454,4.615431818181818
2023-03-09,3,15,984,33.00052845528455,4.236331300813008
2023-03-09,3,16,910,34.00075824175824,3.907208791208791
2023-03-09,3,17,1010,33.10839603960396,3.8477821782178214
2023-03-09,3,18,1193,30.369153394803018,3.326135792120704
2023-03-09,3,19,1115,29.383614349775783,3.3025381165919283
2023-03-09,3,20,982,28.6797250509165,3.586405295315682
2023-03-09,3,21,1169,26.20246364414029,3.2054234388366125
2023-03-09,3,22,1092,27.031263736263735,3.3376373626373623
2023-03-09,3,23,806,30.154578163771713,4.130843672456575
2023-03-10,4,0,478,24.515146443514645,2.9923012552301254
2023-03-10,4,1,215,25.989255813953488,3.458744186046512
2023-03-10,4,2,127,23.250393700787402,3.0174015748031495
2023-03-10,4,3,93,27.993118279569895,3.7480645161290322
2023-03-10,4,4,67,42.163283582089555,6.728059701492537
2023-03-10,4,5,62,58.52903225806451,10.563548387096775
2023-03-10,4,6,131,42.0512213740458,7.244045801526718
2023-03-10,4,7,288,37.3434375,5.80375
2023-03-10,4,8,430,30.925372093023256,4.330860465116279
2023-03-10,4,9,505,32.70772277227723,4.4865346534653465
2023-03-10,4,10,614,30.398517915309444,3.76728013029316
2023-03-10,4,11,698,31.865200573065902,4.109598853868195
2023-03-10,4,12,709,30.463511988716505,3.804090267983075
2023-03-10,4,13,833,31.63472989195678,4.113529411764706
2023-03-10,4,14,943,34.579437963944855,4.548069989395546
2023-03-10,4,15,982,29.342881873727087,3.5286252545824848
2023-03-10,4,16,1034,33.518897485493234,3.8487427466150868
2023-03-10,4,17,1237,31.08714632174616,3.461835084882781
2023-03-10,4,18,1326,27.79024886877828,2.983582202111614
2023-03-10,4,19,1558,26.49160462130937,2.6696598202824133
2023-03-10,4,20,1204,25.384667774086378,2.90031561461794
2023-03-10,4,21,1244,25.45952572347267,2.905104501607717
2023-03-10,4,22,1284,26.246612149532712,3.0714018691588785
2023-03-10,4,23,1121,27.91402319357716,3.5428456735057985
2023-03-11,5,0,784,26.297602040816326,3.2035714285714283
2023-03-11,5,1,630,24.811,3.087253968253968
2023-03-11,5,2,438,23.541347031963472,2.8475342465753424
2023-03-11,5,3,227,23.15762114537445,2.909339207048458
2023-03-11,5,4,142,28.50661971830986,3.8785915492957748
2023-03-11,5,5,47,52.00382978723404,9.29936170212766
2023-03-11,5,6,76,53.61868421052632,9.585394736842105
2023-03-11,5,7,140,44.178999999999995,7.519428571428572
2023-03-11,5,8,251,32.397250996015934,5.06195219123506
2023-03-11,5,9,468,28.657029914529915,4.132029914529914
2023-03-11,5,10,626,25.339728434504792,3.3660063897763575
2023-03-11,5,11,809,24.32017305315204,2.9027194066749074
2023-03-11,5,12,920,26.471749999999997,3.3339891304347824
2023-03-11,5,13,1000,26.097810000000003,3.36206
2023-03-11,5,14,1132,28.248833922261483,3.6640989399293287
2023-03-11,5,15,1161,28.372825150732126,3.7673471145564172
2023-03-11,5,16,1308,26.619961773700304,3.386284403669725
2023-03-11,5,17,1355,28.50016974169742,3.6702730627306277
2023-03-11,5,18,1424,25.5677106741573,3.069810393258427
2023-03-11,5,19,1391,24.04795111430625,2.719784327821711
2023-03-11,5,20,1194,26.49289782244556,3.0936180904522614
2023-03-11,5,21,1193,26.32549874266555,3.1030176026823137
2023-03-11,5,22,1450,26.881296551724137,3.229503448275862
2023-03-11,5,23,1393,27.206209619526202,3.3616798277099784
2023-03-12,6,0,1106,26.590307414104885,3.329900542495479
2023-03-12,6,1,942,25.027898089171973,3.1497664543524415
2023-03-12,6,3,707,25.333125884016972,3.1679773691654884
2023-03-12,6,4,403,27.429875930521092,3.69727047146402
2023-03-12,6,5,129,44.539612403100776,7.182558139534883
2023-03-12,6,6,87,46.67747126436782,7.965977011494252
2023-03-12,6,7,145,49.455241379310344,8.786827586206895
2023-03-12,6,8,209,39.01952153110048,6.4083732057416265
2023-03-12,6,9,389,29.57100257069409,4.338508997429306
2023-03-12,6,10,654,29.848547400611622,4.296743119266055
2023-03-12,6,11,754,28.18740053050398,3.9160610079575595
2023-03-12,6,12,934,27.08404710920771,3.5997537473233407
2023-03-12,6,13,991,30.437951564076688,4.261069626639758
2023-03-12,6,14,1043,31.070690316395012,4.221975071907957
2023-03-12,6,15,2,55.8,10.445
